"barrel_bullet_land1","barrel_bullet_land2","wo","wv","coarse","same_shift_n","diff_shift_n","U","p_value","x","sameland","signif"
"4554","9-2-1","10-1-4",300,120,0.25,7,17,1.61952373951639,0.0526673114601172,NA,FALSE,FALSE
"4555","9-2-1","6-1-4",300,120,0.25,11,18,-0.85398649245344,0.80344376316703,NA,FALSE,FALSE
"4556","9-2-1","7-2-1",300,120,0.25,20,7,-0.0553283335172488,0.522061555074916,NA,FALSE,FALSE
"4557","9-2-1","7-1-4",300,120,0.25,9,16,-1.07566318243737,0.858961040471732,NA,FALSE,FALSE
"4558","9-2-1","10-1-5",300,120,0.25,12,15,-0.14638501094228,0.558191270309316,NA,FALSE,FALSE
"4559","9-2-1","8-2-4",300,120,0.25,8,15,-0.903696114115064,0.81692171990297,NA,FALSE,FALSE
"4560",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"4561","9-2-1","2-2-4",300,120,0.25,13,16,1.05246962316843,0.146292070136917,NA,FALSE,FALSE
"4562","9-2-1","2-1-1",300,120,0.25,19,14,-0.0728518092592056,0.529037978687504,NA,FALSE,FALSE
"4563","9-2-1","5-2-1",300,120,0.25,14,10,1.4638501094228,0.0716174537623349,NA,FALSE,FALSE
"4564","9-2-1","4-1-6",300,120,0.25,12,9,-1.20813739268179,0.886502790631,NA,FALSE,FALSE
"4565","9-2-1","9-1-6",300,120,0.25,16,21,0.36788360369098,0.356480013287416,NA,FALSE,FALSE
"4566","9-2-1","2-1-6",300,120,0.25,18,20,-1.66641023668336,0.952184133354604,NA,FALSE,FALSE
"4567","9-2-1","2-1-5",300,120,0.25,18,21,0.169030850945703,0.432886187496311,NA,FALSE,FALSE
"4568","9-2-1","8-2-1",300,120,0.25,12,19,0.60833032924036,0.271484204713105,NA,FALSE,FALSE
"4569","9-2-1","6-1-2",300,120,0.25,2,21,1.41841628653395,0.0780346317158218,NA,FALSE,FALSE
"4570","9-2-1","3-1-3",300,120,0.25,9,18,0,0.5,NA,FALSE,FALSE
"4571","9-2-1","8-2-6",300,120,0.25,12,17,0.708491908432076,0.239319917642887,NA,FALSE,FALSE
"4572","9-2-1","3-1-4",300,120,0.25,20,0,NA,NA,NA,FALSE,NA
"4573","9-2-1","1-2-2",300,120,0.25,8,15,-1.42009389360939,0.922209826103901,NA,FALSE,FALSE
"4574","9-2-1","4-2-6",300,120,0.25,17,5,0.665941634732028,0.252724203515987,NA,FALSE,FALSE
"4575","9-2-1","4-1-5",300,120,0.25,14,17,0.198471046509361,0.421338267843161,NA,FALSE,FALSE
"4576","9-2-1","8-1-5",300,120,0.25,22,9,0.957427107756338,0.16917586078111,NA,FALSE,FALSE
"4577","9-2-1","4-2-2",300,120,0.25,7,20,0.829925002758732,0.203290593794204,NA,FALSE,FALSE
"4578","9-2-1","1-2-3",300,120,0.25,14,11,1.31387736348326,0.0944437387697687,NA,FALSE,FALSE
"4579","9-2-1","5-2-6",300,120,0.25,7,13,0.594321638812745,0.276148504197927,NA,FALSE,FALSE
"4580","9-2-1","9-2-6",300,120,0.25,12,11,-0.123091490979333,0.548982675372775,NA,FALSE,FALSE
"4581","9-2-1","8-1-2",300,120,0.25,8,21,-0.43915503282684,0.669725397399163,NA,FALSE,FALSE
"4582","9-2-1","1-2-6",300,120,0.25,18,17,0.627093443885227,0.265298992208517,NA,FALSE,FALSE
"4583","9-2-1","1-2-4",300,120,0.25,15,6,-0.467099366496914,0.679785606293605,NA,FALSE,FALSE
"4584","9-2-1","5-1-6",300,120,0.25,14,11,-1.58760181420894,0.943811796142798,NA,FALSE,FALSE
"4585","3-2-4","5-2-5",300,120,0.25,20,2,-0.228416096288064,0.590338611424331,NA,FALSE,FALSE
"4586","3-2-4","9-1-1",300,120,0.25,21,2,0.327326835353989,0.371710348847626,NA,FALSE,FALSE
"4587","3-2-4","5-2-4",300,120,0.25,18,7,0,0.5,NA,FALSE,FALSE
"4588","3-2-4","5-1-5",300,120,0.25,13,16,-0.131558702896054,0.55233332407897,NA,FALSE,FALSE
"4589","3-2-4","9-1-4",300,120,0.25,12,18,0.338667005333841,0.367430299600894,NA,FALSE,FALSE
"4590","3-2-4","8-2-3",300,120,0.25,20,1,0.990867388613725,0.160875169119446,NA,FALSE,FALSE
"4591","3-2-4","8-1-1",300,120,0.25,11,12,-0.67700320038633,0.750798038099767,NA,FALSE,FALSE
"4592","3-2-4","10-2-4",300,120,0.25,15,11,2.15384707884688,0.0156260831462294,NA,FALSE,TRUE
"4593","3-2-4","10-1-2",300,120,0.25,20,19,-0.533853912601566,0.70327869486439,NA,FALSE,FALSE
"4594","3-2-4","7-1-2",300,120,0.25,16,8,-2.0820662813657,0.981331792039669,NA,FALSE,FALSE
"4595","3-2-4","6-2-2",300,120,0.25,0,21,NA,NA,NA,FALSE,NA
"4596","3-2-4","9-1-2",300,120,0.25,6,16,-0.221162934232346,0.587517215582505,NA,FALSE,FALSE
"4597","3-2-4","5-1-4",300,120,0.25,19,11,-1.01135702466142,0.844077208953838,NA,FALSE,FALSE
"4598","3-2-4","4-2-5",300,120,0.25,21,18,0.957841488692319,0.169071347367025,NA,FALSE,FALSE
"4599","3-2-4","5-1-1",300,120,0.25,14,7,0.82065180664829,0.20592231464693,NA,FALSE,FALSE
"4600","3-2-4","4-1-1",300,120,0.25,17,10,0.803354312405494,0.21088498704288,NA,FALSE,FALSE
"4601","3-2-4","10-2-6",300,120,0.25,9,12,-0.994936676326182,0.840116468252411,NA,FALSE,FALSE
"4602","3-2-4","1-1-2",300,120,0.25,9,12,0.355334527259351,0.361169495982524,NA,FALSE,FALSE
"4603","3-2-4","6-2-5",300,120,0.25,14,15,2.7495454169735,0.00298389959897816,NA,FALSE,TRUE
"4604","3-2-4","3-2-1",300,120,0.25,13,16,1.31558702896054,0.0941563447444583,NA,FALSE,FALSE
"4605","3-2-4","3-2-2",300,120,0.25,15,8,-0.580947501931113,0.719362081932711,NA,FALSE,FALSE
"4606","3-2-4","5-2-3",300,120,0.25,20,3,-0.639009650422694,0.738591673040456,NA,FALSE,FALSE
"4607","3-2-4","10-1-6",300,120,0.25,14,17,-0.0793884186037445,0.531638159908855,NA,FALSE,FALSE
"4608","3-2-4","7-2-6",300,120,0.25,15,19,1.89029973356258,0.029358942206695,NA,FALSE,TRUE
"4609","3-2-4","2-2-5",300,120,0.25,17,18,1.74926065925879,0.0401229864788055,NA,FALSE,TRUE
"4610","3-2-4","10-2-3",300,120,0.25,7,14,1.26828006482008,0.102348976783574,NA,FALSE,FALSE
"4611","3-2-4","4-2-3",300,120,0.25,13,12,0.870285269152674,0.192072263569441,NA,FALSE,FALSE
"4612","3-2-4","4-2-4",300,120,0.25,15,7,0.317208319582609,0.37554276877423,NA,FALSE,FALSE
"4613","3-2-4","1-2-5",300,120,0.25,0,20,NA,NA,NA,FALSE,NA
"4614","3-2-4","1-1-6",300,120,0.25,13,14,0.776418537699152,0.21875095132377,NA,FALSE,FALSE
"4615","3-2-4","1-1-1",300,120,0.25,14,7,1.04446593573419,0.148134935742143,NA,FALSE,FALSE
"4616","3-2-4","3-2-6",300,120,0.25,16,19,0.331133089266261,0.370271979283659,NA,FALSE,FALSE
"4617","3-2-4","6-2-3",300,120,0.25,6,16,-2.50651325463325,0.993903575693169,NA,FALSE,FALSE
"4618","3-2-4","2-1-4",300,120,0.25,6,17,1.26025207562521,0.103789221167812,NA,FALSE,FALSE
"4619","3-2-4","9-1-5",300,120,0.25,13,8,-1.73809637850696,0.958903083536231,NA,FALSE,FALSE
"4620","3-2-4","2-2-1",300,120,0.25,5,18,-0.819891591749923,0.793861044747938,NA,FALSE,FALSE
"4621","3-2-4","7-2-4",300,120,0.25,16,9,-0.622752368779528,0.733276368423706,NA,FALSE,FALSE
"4622","3-2-4","9-2-4",300,120,0.25,16,6,-1.54814053962642,0.939205768256117,NA,FALSE,FALSE
"4623","3-2-4","6-1-3",300,120,0.25,18,19,0.911605688194146,0.180988163478349,NA,FALSE,FALSE
"4624","3-2-4","3-1-6",300,120,0.25,20,1,0.495433694306862,0.31014700767458,NA,FALSE,FALSE
"4625","3-2-4","10-1-4",300,120,0.25,17,4,0.447811075519899,0.327144774749489,NA,FALSE,FALSE
"4626","3-2-4","6-1-4",300,120,0.25,15,5,-0.56736651461358,0.714767402434172,NA,FALSE,FALSE
"4627","3-2-4","7-2-1",300,120,0.25,16,10,0,0.5,NA,FALSE,FALSE
"4628","3-2-4","7-1-4",300,120,0.25,15,11,0.181649753637689,0.427928800292391,NA,FALSE,FALSE
"4629","3-2-4","10-1-5",300,120,0.25,17,8,0.233020691214185,0.407872669356557,NA,FALSE,FALSE
"4630","3-2-4","8-2-4",300,120,0.25,9,16,-1.30211858926628,0.903562075298431,NA,FALSE,FALSE
"4631",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"4632","3-2-4","2-2-4",300,120,0.25,11,10,0.070417879021953,0.47193053058525,NA,FALSE,FALSE
"4633","3-2-4","2-1-1",300,120,0.25,14,19,1.82129523148014,0.034280995460281,NA,FALSE,TRUE
"4634","3-2-4","5-2-1",300,120,0.25,10,16,-0.948683298050514,0.828609144426044,NA,FALSE,FALSE
"4635","3-2-4","4-1-6",300,120,0.25,17,12,-0.664211164155071,0.74672241547548,NA,FALSE,FALSE
"4636","3-2-4","9-1-6",300,120,0.25,8,15,-0.322748612183951,0.626557183304818,NA,FALSE,FALSE
"4637","3-2-4","2-1-6",300,120,0.25,11,9,-0.341881729378914,0.633780050048064,NA,FALSE,FALSE
"4638","3-2-4","2-1-5",300,120,0.25,5,18,-0.894427190999916,0.814453315238651,NA,FALSE,FALSE
"4639","3-2-4","8-2-1",300,120,0.25,15,8,0.903696114115064,0.18307828009703,NA,FALSE,FALSE
"4640","3-2-4","6-1-2",300,120,0.25,15,10,0.721110255092798,0.235420840995316,NA,FALSE,FALSE
"4641","3-2-4","3-1-3",300,120,0.25,19,12,-1.01388388206727,0.844680918416321,NA,FALSE,FALSE
"4642","3-2-4","8-2-6",300,120,0.25,12,11,1.04627767332433,0.147716425219658,NA,FALSE,FALSE
"4643","3-2-4","3-1-4",300,120,0.25,21,4,0.889499179993321,0.186867431856323,NA,FALSE,FALSE
"4644","3-2-4","1-2-2",300,120,0.25,10,11,-1.54919333848297,0.939332374820759,NA,FALSE,FALSE
"4645","3-2-4","4-2-6",300,120,0.25,20,19,2.41639139388077,0.00783760085618312,NA,FALSE,TRUE
"4646","3-2-4","4-1-5",300,120,0.25,16,5,0,0.5,NA,FALSE,FALSE
"4647","3-2-4","8-1-5",300,120,0.25,12,13,-0.652713951864505,0.743029646880819,NA,FALSE,FALSE
"4648","3-2-4","4-2-2",300,120,0.25,13,8,0.869048189253482,0.192410386761532,NA,FALSE,FALSE
"4649","3-2-4","1-2-3",300,120,0.25,12,9,0,0.5,NA,FALSE,FALSE
"4650","3-2-4","5-2-6",300,120,0.25,6,15,0.155699788832305,0.438134831813881,NA,FALSE,FALSE
"4651","3-2-4","9-2-6",300,120,0.25,15,13,0.253359391837683,0.399995252359172,NA,FALSE,FALSE
"4652","3-2-4","8-1-2",300,120,0.25,15,12,0.780720058358827,0.217483580307214,NA,FALSE,FALSE
"4653","3-2-4","1-2-6",300,120,0.25,8,12,0.462910049886276,0.32171442178181,NA,FALSE,FALSE
"4654","3-2-4","1-2-4",300,120,0.25,17,18,0.066009836198445,0.473684997191246,NA,FALSE,FALSE
"4655","3-2-4","5-1-6",300,120,0.25,11,14,-0.602193791596495,0.726477426093558,NA,FALSE,FALSE
"4656","5-2-5","9-1-1",300,120,0.25,17,6,0.630126037812604,0.264306062627844,NA,FALSE,FALSE
"4657","5-2-5","5-2-4",300,120,0.25,15,12,0.243975018237133,0.403625083966004,NA,FALSE,FALSE
"4658","5-2-5","5-1-5",300,120,0.25,18,3,1.50755672288882,0.065834008011407,NA,FALSE,FALSE
"4659","5-2-5","9-1-4",300,120,0.25,19,15,-0.294817389638201,0.615933309226588,NA,FALSE,FALSE
"4660","5-2-5","8-2-3",300,120,0.25,13,8,1.52083433119359,0.0641507083585212,NA,FALSE,FALSE
"4661","5-2-5","8-1-1",300,120,0.25,6,16,-0.221162934232346,0.587517215582505,NA,FALSE,FALSE
"4662","5-2-5","10-2-4",300,120,0.25,5,19,0.604195855314274,0.272856718093871,NA,FALSE,FALSE
"4663","5-2-5","10-1-2",300,120,0.25,20,15,1.26666666666667,0.102637251832136,NA,FALSE,FALSE
"4664","5-2-5","7-1-2",300,120,0.25,14,5,0.740656079818041,0.229450997903872,NA,FALSE,FALSE
"4665","5-2-5","6-2-2",300,120,0.25,19,4,0.729996395088432,0.232696194062133,NA,FALSE,FALSE
"4666","5-2-5","9-1-2",300,120,0.25,16,10,-0.843274042711568,0.800462401725881,NA,FALSE,FALSE
"4667","5-2-5","5-1-4",300,120,0.25,20,15,1.86666666666667,0.0309740757067406,NA,TRUE,TRUE
"4668","5-2-5","4-2-5",300,120,0.25,18,21,0.112687233963802,0.455139261299704,NA,FALSE,FALSE
"4669","5-2-5","5-1-1",300,120,0.25,17,4,1.16430879635174,0.122149446533904,NA,FALSE,FALSE
"4670","5-2-5","4-1-1",300,120,0.25,16,9,0,0.5,NA,FALSE,FALSE
"4671","5-2-5","10-2-6",300,120,0.25,12,14,0.051434449987364,0.479489666986016,NA,FALSE,FALSE
"4672","5-2-5","1-1-2",300,120,0.25,18,2,0.881917103688197,0.188910818550032,NA,FALSE,FALSE
"4673","5-2-5","6-2-5",300,120,0.25,19,4,-1.37888207961148,0.916034442870615,NA,FALSE,FALSE
"4674","5-2-5","3-2-1",300,120,0.25,2,18,-0.125988157669742,0.550129350656414,NA,FALSE,FALSE
"4675","5-2-5","3-2-2",300,120,0.25,12,17,-0.354245954216038,0.638422716458849,NA,FALSE,FALSE
"4676","5-2-5","5-2-3",300,120,0.25,12,21,2.24544356569536,0.0123698356476643,NA,FALSE,TRUE
"4677","5-2-5","10-1-6",300,120,0.25,12,11,1.23091490979333,0.109177345282951,NA,FALSE,FALSE
"4678","5-2-5","7-2-6",300,120,0.25,8,15,0.580947501931113,0.280637918067289,NA,FALSE,FALSE
"4679","5-2-5","2-2-5",300,120,0.25,18,19,-0.790058263101593,0.785253128490695,NA,FALSE,FALSE
"4680","5-2-5","10-2-3",300,120,0.25,8,18,-0.777777777777778,0.781649984638621,NA,FALSE,FALSE
"4681","5-2-5","4-2-3",300,120,0.25,9,17,0.458122847290851,0.323432092683466,NA,FALSE,FALSE
"4682","5-2-5","4-2-4",300,120,0.25,2,19,2.03674381276872,0.020837860760898,NA,FALSE,TRUE
"4683","5-2-5","1-2-5",300,120,0.25,8,12,0.154303349962092,0.438685278032072,NA,FALSE,FALSE
"4684","5-2-5","1-1-6",300,120,0.25,10,19,0.458831467741123,0.323177597769745,NA,FALSE,FALSE
"4685","5-2-5","1-1-1",300,120,0.25,19,13,0.441248271164092,0.329516635363751,NA,FALSE,FALSE
"4686","5-2-5","3-2-6",300,120,0.25,18,13,-0.640512615220349,0.739080304833192,NA,FALSE,FALSE
"4687","5-2-5","6-2-3",300,120,0.25,14,16,0.789840443550013,0.214810478186401,NA,FALSE,FALSE
"4688","5-2-5","2-1-4",300,120,0.25,11,12,0.184637236468999,0.426756788787108,NA,FALSE,FALSE
"4689","5-2-5","9-1-5",300,120,0.25,17,6,-0.350070021007002,0.636856925560598,NA,FALSE,FALSE
"4690","5-2-5","2-2-1",300,120,0.25,17,20,1.24952003169118,0.105737465739365,NA,FALSE,FALSE
"4691","5-2-5","7-2-4",300,120,0.25,19,13,-1.20863656884077,0.886598749627592,NA,FALSE,FALSE
"4692","5-2-5","9-2-4",300,120,0.25,10,16,0.474341649025257,0.317628147998624,NA,FALSE,FALSE
"4693","5-2-5","6-1-3",300,120,0.25,7,19,-1.53189427949261,0.937225737303741,NA,FALSE,FALSE
"4694","5-2-5","3-1-6",300,120,0.25,19,14,-1.3477584712953,0.911131960542503,NA,FALSE,FALSE
"4695","5-2-5","10-1-4",300,120,0.25,19,19,-0.540102822640355,0.705436937897299,NA,FALSE,FALSE
"4696","5-2-5","6-1-4",300,120,0.25,19,6,1.65434038373702,0.0490291860304535,NA,FALSE,TRUE
"4697","5-2-5","7-2-1",300,120,0.25,19,9,1.05762578107806,0.145113042011931,NA,FALSE,FALSE
"4698","5-2-5","7-1-4",300,120,0.25,12,9,-1.84773954174862,0.967679984617683,NA,FALSE,FALSE
"4699","5-2-5","10-1-5",300,120,0.25,15,10,0.610170215847752,0.27087452872251,NA,FALSE,FALSE
"4700","5-2-5","8-2-4",300,120,0.25,15,8,1.09734528142543,0.136245241734976,NA,FALSE,FALSE
"4701",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"4702","5-2-5","2-2-4",300,120,0.25,18,19,-1.88398508893457,0.970216503778494,NA,FALSE,FALSE
"4703","5-2-5","2-1-1",300,120,0.25,11,14,-0.109489780290272,0.543592986407962,NA,FALSE,FALSE
"4704","5-2-5","5-2-1",300,120,0.25,9,12,-0.284267621807481,0.611897351453058,NA,FALSE,FALSE
"4705","5-2-5","4-1-6",300,120,0.25,12,8,-1.15727512471569,0.876420013394046,NA,FALSE,FALSE
"4706","5-2-5","9-1-6",300,120,0.25,19,1,1.30066495428618,0.0966865815525018,NA,FALSE,FALSE
"4707","5-2-5","2-1-6",300,120,0.25,10,14,2.86914621446869,0.00205790743493106,NA,FALSE,TRUE
"4708","5-2-5","2-1-5",300,120,0.25,12,8,-1.15727512471569,0.876420013394046,NA,FALSE,FALSE
"4709","5-2-5","8-2-1",300,120,0.25,15,8,-1.67829278335655,0.953355021908198,NA,FALSE,FALSE
"4710","5-2-5","6-1-2",300,120,0.25,20,4,-1.47173367155882,0.9294535944309,NA,FALSE,FALSE
"4711","5-2-5","3-1-3",300,120,0.25,19,3,0.813220284499398,0.208045885747903,NA,FALSE,FALSE
"4712","5-2-5","8-2-6",300,120,0.25,15,6,-0.155699788832305,0.561865168186119,NA,FALSE,FALSE
"4713","5-2-5","3-1-4",300,120,0.25,12,12,1.03923048454133,0.149348777997485,NA,FALSE,FALSE
"4714","5-2-5","1-2-2",300,120,0.25,11,14,0.602193791596495,0.273522573906442,NA,FALSE,FALSE
"4715","5-2-5","4-2-6",300,120,0.25,14,16,-0.540417145586851,0.705545306888393,NA,FALSE,FALSE
"4716","5-2-5","4-1-5",300,120,0.25,14,14,1.51627344212774,0.0647251120816588,NA,FALSE,FALSE
"4717","5-2-5","8-1-5",300,120,0.25,20,5,0.611429598438082,0.270457606355487,NA,FALSE,FALSE
"4718","5-2-5","4-2-2",300,120,0.25,2,19,0.838659217022415,0.200830285105657,NA,FALSE,FALSE
"4719","5-2-5","1-2-3",300,120,0.25,15,8,2.13014084041408,0.0165799937294239,NA,FALSE,TRUE
"4720","5-2-5","5-2-6",300,120,0.25,16,6,0.442325868464691,0.329126707155642,NA,FALSE,FALSE
"4721","5-2-5","9-2-6",300,120,0.25,18,17,-0.198029508595335,0.578489011815138,NA,FALSE,FALSE
"4722","5-2-5","8-1-2",300,120,0.25,14,15,1.87667385602953,0.0302814039871517,NA,FALSE,TRUE
"4723","5-2-5","1-2-6",300,120,0.25,17,20,1.61523321169835,0.0531301004377888,NA,FALSE,FALSE
"4724","5-2-5","1-2-4",300,120,0.25,10,20,-1.93574191828186,0.973550341145863,NA,FALSE,FALSE
"4725","5-2-5","5-1-6",300,120,0.25,9,12,0.14213381090374,0.44348715602003,NA,FALSE,FALSE
"4726","9-1-1","5-2-4",300,120,0.25,20,9,0.89566858950296,0.18521489552428,NA,FALSE,FALSE
"4727","9-1-1","5-1-5",300,120,0.25,3,17,0.688032961232452,0.245716012455273,NA,FALSE,FALSE
"4728","9-1-1","9-1-4",300,120,0.25,15,14,-1.30930734141595,0.904784868087238,NA,FALSE,FALSE
"4729","9-1-1","8-2-3",300,120,0.25,13,8,-0.941468871691272,0.826767682991276,NA,FALSE,FALSE
"4730","9-1-1","8-1-1",300,120,0.25,20,5,0,0.5,NA,FALSE,FALSE
"4731","9-1-1","10-2-4",300,120,0.25,12,9,1.13707048722992,0.127754410147014,NA,FALSE,FALSE
"4732","9-1-1","10-1-2",300,120,0.25,14,20,0.384919816723071,0.350148411695774,NA,FALSE,FALSE
"4733","9-1-1","7-1-2",300,120,0.25,19,10,-0.688247201611685,0.754351437892054,NA,FALSE,FALSE
"4734","9-1-1","6-2-2",300,120,0.25,21,12,-1.2724180205607,0.898387682675678,NA,FALSE,FALSE
"4735","9-1-1","9-1-2",300,120,0.25,14,19,-0.837795806480864,0.798927302818879,NA,FALSE,FALSE
"4736","9-1-1","5-1-4",300,120,0.25,17,12,-0.309965209939033,0.621706293652627,NA,FALSE,FALSE
"4737","9-1-1","4-2-5",300,120,0.25,14,16,0.124711648981581,0.450375917425517,NA,FALSE,FALSE
"4738","9-1-1","5-1-1",300,120,0.25,17,10,-1.30545075765893,0.904130297813118,NA,FALSE,FALSE
"4739","9-1-1","4-1-1",300,120,0.25,14,15,-0.480079358519183,0.684414517481363,NA,FALSE,FALSE
"4740","9-1-1","10-2-6",300,120,0.25,19,19,-0.13137636226387,0.552261206620849,NA,FALSE,FALSE
"4741","9-1-1","1-1-2",300,120,0.25,11,18,-0.0449466574975495,0.517925086452746,NA,FALSE,FALSE
"4742","9-1-1","6-2-5",300,120,0.25,11,14,0.985408022612446,0.162211845260789,NA,FALSE,FALSE
"4743","9-1-1","3-2-1",300,120,0.25,16,12,0.882052856340996,0.188874112293635,NA,FALSE,FALSE
"4744","9-1-1","3-2-2",300,120,0.25,15,19,0.225448592076271,0.41081515672929,NA,FALSE,FALSE
"4745","9-1-1","5-2-3",300,120,0.25,15,20,-0.0666666666666667,0.526576464300365,NA,FALSE,FALSE
"4746","9-1-1","10-1-6",300,120,0.25,19,18,2.0663062265734,0.0193997869322415,NA,FALSE,TRUE
"4747","9-1-1","7-2-6",300,120,0.25,14,11,-1.47811203391867,0.930311103202685,NA,FALSE,FALSE
"4748","9-1-1","2-2-5",300,120,0.25,14,6,-1.40213636803195,0.919562735614621,NA,FALSE,FALSE
"4749","9-1-1","10-2-3",300,120,0.25,12,15,2.04939015319192,0.0202119896684543,NA,FALSE,TRUE
"4750","9-1-1","4-2-3",300,120,0.25,13,20,0.62634470725607,0.265544434129413,NA,FALSE,FALSE
"4751","9-1-1","4-2-4",300,120,0.25,14,21,0.134687005940295,0.446429673663742,NA,FALSE,FALSE
"4752","9-1-1","1-2-5",300,120,0.25,5,16,-0.908295106229248,0.818138836309644,NA,FALSE,FALSE
"4753","9-1-1","1-1-6",300,120,0.25,19,8,0.849590790485746,0.197776316965463,NA,FALSE,FALSE
"4754","9-1-1","1-1-1",300,120,0.25,12,15,-1.07349008024339,0.858474356474058,NA,FALSE,FALSE
"4755","9-1-1","3-2-6",300,120,0.25,12,12,-0.808290376865476,0.790538279526809,NA,FALSE,FALSE
"4756","9-1-1","6-2-3",300,120,0.25,19,12,0.770551750371122,0.220486334842264,NA,FALSE,FALSE
"4757","9-1-1","2-1-4",300,120,0.25,0,21,NA,NA,NA,FALSE,NA
"4758","9-1-1","9-1-5",300,120,0.25,15,20,0.1,0.460172162722971,NA,FALSE,FALSE
"4759","9-1-1","2-2-1",300,120,0.25,7,15,1.1630971718029,0.122395039734578,NA,FALSE,FALSE
"4760","9-1-1","7-2-4",300,120,0.25,20,2,-0.799456337008225,0.787987072593543,NA,FALSE,FALSE
"4761","9-1-1","9-2-4",300,120,0.25,20,14,2.23953347911605,0.0125606127424487,NA,FALSE,TRUE
"4762","9-1-1","6-1-3",300,120,0.25,19,12,0.405553552826906,0.342535331159038,NA,FALSE,FALSE
"4763","9-1-1","3-1-6",300,120,0.25,16,5,-0.578005976691339,0.718369957935682,NA,FALSE,FALSE
"4764","9-1-1","10-1-4",300,120,0.25,12,17,-0.9298956298171,0.823787437033427,NA,FALSE,FALSE
"4765","9-1-1","6-1-4",300,120,0.25,17,13,1.15092316966032,0.124881922430048,NA,FALSE,FALSE
"4766","9-1-1","7-2-1",300,120,0.25,20,13,-0.0368438063091806,0.514695227320397,NA,FALSE,FALSE
"4767","9-1-1","7-1-4",300,120,0.25,15,10,-0.166410058867569,0.566082870753434,NA,FALSE,FALSE
"4768","9-1-1","10-1-5",300,120,0.25,15,20,0.0666666666666667,0.473423535699635,NA,FALSE,FALSE
"4769","9-1-1","8-2-4",300,120,0.25,9,14,0.188982236504614,0.425053369569263,NA,FALSE,FALSE
"4770",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"4771","9-1-1","2-2-4",300,120,0.25,17,14,1.23052048835804,0.109251129763076,NA,FALSE,FALSE
"4772","9-1-1","2-1-1",300,120,0.25,18,4,0.340502612303499,0.366739027931239,NA,FALSE,FALSE
"4773","9-1-1","5-2-1",300,120,0.25,20,17,0.274284885005381,0.391932849641442,NA,FALSE,FALSE
"4774","9-1-1","4-1-6",300,120,0.25,12,12,-0.173205080756888,0.568754884932039,NA,FALSE,FALSE
"4775","9-1-1","9-1-6",300,120,0.25,19,14,-0.692092187962453,0.755560281363129,NA,FALSE,FALSE
"4776","9-1-1","2-1-6",300,120,0.25,19,15,1.19661175794329,0.115728957706958,NA,FALSE,FALSE
"4777","9-1-1","2-1-5",300,120,0.25,20,18,-0.760116950066092,0.776407659156622,NA,FALSE,FALSE
"4778","9-1-1","8-2-1",300,120,0.25,16,11,2.36862610185517,0.0089271463946915,NA,FALSE,TRUE
"4779","9-1-1","6-1-2",300,120,0.25,9,16,1.86825710633858,0.0308631211675705,NA,FALSE,TRUE
"4780","9-1-1","3-1-3",300,120,0.25,19,18,0.364642275277658,0.357689226689423,NA,FALSE,FALSE
"4781","9-1-1","8-2-6",300,120,0.25,14,17,-1.19082627905617,0.883139104924665,NA,FALSE,FALSE
"4782","9-1-1","3-1-4",300,120,0.25,17,17,-0.637205341748748,0.738004450660617,NA,FALSE,FALSE
"4783","9-1-1","1-2-2",300,120,0.25,16,19,0.430473016046139,0.333425795727953,NA,FALSE,FALSE
"4784","9-1-1","4-2-6",300,120,0.25,14,17,0.635107348829956,0.262679202233121,NA,FALSE,FALSE
"4785","9-1-1","4-1-5",300,120,0.25,13,12,0.543928293220421,0.29324540914604,NA,FALSE,FALSE
"4786","9-1-1","8-1-5",300,120,0.25,10,17,1.1548218240829,0.124081699036247,NA,FALSE,FALSE
"4787","9-1-1","4-2-2",300,120,0.25,21,16,-0.490511471587973,0.688113992874779,NA,FALSE,FALSE
"4788","9-1-1","1-2-3",300,120,0.25,15,18,0.470015991940422,0.319171796077907,NA,FALSE,FALSE
"4789","9-1-1","5-2-6",300,120,0.25,14,19,0.837795806480864,0.201072697181121,NA,FALSE,FALSE
"4790","9-1-1","9-2-6",300,120,0.25,17,10,1.10461217955755,0.134663835640073,NA,FALSE,FALSE
"4791","9-1-1","8-1-2",300,120,0.25,5,18,0.372677996249965,0.354694057507113,NA,FALSE,FALSE
"4792","9-1-1","1-2-6",300,120,0.25,11,11,1.4117977316422,0.079004763288117,NA,FALSE,FALSE
"4793","9-1-1","1-2-4",300,120,0.25,14,19,-0.0364259046296028,0.514528620512646,NA,FALSE,FALSE
"4794","9-1-1","5-1-6",300,120,0.25,20,13,-1.62112747760395,0.947504848938119,NA,FALSE,FALSE
"4795","5-2-4","5-1-5",300,120,0.25,20,19,1.06770782520313,0.142826163758912,NA,FALSE,FALSE
"4796","5-2-4","9-1-4",300,120,0.25,15,11,-0.856348838577675,0.804097572690745,NA,FALSE,FALSE
"4797","5-2-4","8-2-3",300,120,0.25,18,3,1.00503781525921,0.15743932066821,NA,FALSE,FALSE
"4798","5-2-4","8-1-1",300,120,0.25,1,20,-0.825722823844771,0.795519328981563,NA,FALSE,FALSE
